CustomerID,Recency,Frequency,Monetary,Cluster,Segmen
16895,65,5,1102.9,3,At Risk
16896,555,1,103.95,0,Lost/Churned
16897,299,2,289.78,0,Lost/Churned
16898,26,5,885.21,1,Promising/New Active
16899,8,8,1695.77,2,Champions
16900,17,3,887.11,1,Promising/New Active
16901,729,1,204.26,0,Lost/Churned
16902,116,1,1706.88,3,At Risk
16903,29,3,1041.75,1,Promising/New Active
16904,4,21,4675.36,2,Champions
16905,5,17,4706.77,2,Champions
16906,82,7,1410.92,3,At Risk
16907,29,9,1470.89,2,Champions
16908,722,1,252.59,0,Lost/Churned
16909,72,1,379.14,0,Lost/Churned
16910,4,8,1508.96,2,Champions
16911,636,2,255.25,0,Lost/Churned
16912,29,15,4460.51,2,Champions
16913,290,3,423.91,0,Lost/Churned
16914,36,1,183.76,1,Promising/New Active
16915,9,11,1543.18,2,Champions
16916,24,4,902.02,1,Promising/New Active
16917,277,2,1851.88,3,At Risk
16918,50,16,3206.54,2,Champions
16919,156,24,4909.66,2,Champions
16920,411,1,355.45,0,Lost/Churned
16921,61,3,409.21,1,Promising/New Active
16922,573,1,611.08,0,Lost/Churned
16923,12,32,13157.13,2,Champions
16924,21,3,829.89,1,Promising/New Active
16925,540,1,125.65,0,Lost/Churned
16926,371,5,1169.61,3,At Risk
16927,116,3,543.05,3,At Risk
16928,80,29,3897.53,2,Champions
16929,4,7,1295.39,1,Promising/New Active
16930,26,3,378.89,1,Promising/New Active
16931,5,23,5032.22,2,Champions
16932,53,3,412.55,1,Promising/New Active
16933,1,9,3099.3,2,Champions
16934,55,6,2083.14,3,At Risk
16935,382,3,530.86,0,Lost/Churned
16936,26,2,548.29,1,Promising/New Active
16937,499,1,196.25,0,Lost/Churned
16938,9,9,6995.360000000001,2,Champions
16939,489,3,433.85,0,Lost/Churned
16940,52,8,6427.66,2,Champions
16941,612,1,33.0,0,Lost/Churned
16942,13,9,1904.99,2,Champions
16943,212,5,1299.49,3,At Risk
16944,610,1,101.36,0,Lost/Churned
16945,22,33,8548.16,2,Champions
16946,383,5,1222.04,3,At Risk
16947,236,5,955.21,3,At Risk
16948,139,7,868.77,3,At Risk
16949,4,6,1286.27,1,Promising/New Active
16950,57,10,3541.77,2,Champions
16951,135,3,1277.75,3,At Risk
16952,109,5,795.83,3,At Risk
16953,30,1,20.8,0,Lost/Churned
16954,1,20,6081.88,2,Champions
16955,185,6,1120.31,3,At Risk
16956,18,1,308.74,1,Promising/New Active
16957,239,2,416.64,0,Lost/Churned
16958,435,1,778.49,0,Lost/Churned
16959,87,1,117.35,0,Lost/Churned
16960,39,8,1990.88,3,At Risk
16961,116,3,794.56,3,At Risk
16962,410,1,251.04,0,Lost/Churned
16963,187,1,110.55,0,Lost/Churned
16964,733,2,207.85,0,Lost/Churned
16965,227,1,201.19,0,Lost/Churned
16966,8,7,2154.97,2,Champions
16967,189,1,319.02,0,Lost/Churned
16968,4,2,439.43,1,Promising/New Active
16969,39,3,650.41,1,Promising/New Active
16970,626,1,71.4,0,Lost/Churned
16971,38,1,357.21,1,Promising/New Active
16972,383,2,749.0,0,Lost/Churned
16973,386,1,127.0,0,Lost/Churned
16974,523,2,365.5,0,Lost/Churned
16975,423,3,926.12,3,At Risk
16976,267,1,251.52,0,Lost/Churned
16977,395,4,496.0,3,At Risk
16978,78,3,768.88,3,At Risk
16979,4,9,2859.74,2,Champions
16980,255,3,1422.8300000000002,3,At Risk
16982,61,1,384.06,1,Promising/New Active
16983,13,11,3490.53,2,Champions
16984,88,9,10350.53,2,Champions
16985,17,23,10923.16,2,Champions
16986,30,11,4888.75,2,Champions
16987,3,11,2521.4,2,Champions
16988,5,2,382.67,1,Promising/New Active
16989,7,6,1133.25,1,Promising/New Active
16990,219,2,344.0,0,Lost/Churned
16991,421,1,1041.21,0,Lost/Churned
16992,11,13,5476.5,2,Champions
16993,464,2,1950.95,3,At Risk
16996,30,9,2123.61,2,Champions
16997,288,3,702.0,3,At Risk
16998,150,5,402.0,3,At Risk
16999,23,2,484.82,1,Promising/New Active
17000,396,2,406.3,0,Lost/Churned
17001,1,19,6640.8,2,Champions
17002,86,7,2571.55,3,At Risk
17003,402,4,828.21,3,At Risk
17004,46,4,2324.36,3,At Risk
17005,471,2,622.36,0,Lost/Churned
17006,5,8,1635.27,2,Champions
17007,51,7,1120.1,3,At Risk
17008,429,1,81.36,0,Lost/Churned
17009,551,1,242.06,0,Lost/Churned
17010,18,1,195.36,1,Promising/New Active
17011,30,3,671.7,1,Promising/New Active
17012,725,1,360.61,0,Lost/Churned
17014,8,3,583.4300000000001,1,Promising/New Active
17015,29,3,1838.61,1,Promising/New Active
17016,577,1,552.4,0,Lost/Churned
17017,3,29,12576.99,2,Champions
17018,41,6,2287.7,3,At Risk
17019,11,11,3602.29,2,Champions
17020,542,2,935.62,0,Lost/Churned
17021,442,6,1182.22,3,At Risk
17022,31,2,260.0,1,Promising/New Active
17023,417,3,800.18,3,At Risk
17024,45,3,95.85,1,Promising/New Active
17025,61,5,1349.67,3,At Risk
17026,185,3,175.82999999999998,0,Lost/Churned
17027,79,9,1310.63,3,At Risk
17028,581,3,1593.83,3,At Risk
17029,111,7,2137.3,3,At Risk
17030,64,1,146.87,0,Lost/Churned
17031,12,6,2773.85,2,Champions
17032,548,8,2984.32,3,At Risk
17033,86,4,1332.79,3,At Risk
17034,16,5,1276.42,1,Promising/New Active
17035,246,4,613.59,3,At Risk
17036,383,1,176.9,0,Lost/Churned
17037,88,1,1267.32,1,Promising/New Active
17038,30,2,743.17,1,Promising/New Active
17039,604,1,1954.99,3,At Risk
17040,138,2,463.25,0,Lost/Churned
17041,27,6,1655.2,1,Promising/New Active
17042,3,5,1036.58,1,Promising/New Active
17043,32,8,2593.65,2,Champions
17044,25,12,11962.3,2,Champions
17045,113,5,827.6800000000001,3,At Risk
17046,157,5,1906.07,3,At Risk
17047,85,6,2289.23,3,At Risk
17048,118,7,2071.68,3,At Risk
17049,3,19,9942.53,2,Champions
17050,96,11,4648.59,2,Champions
17051,194,4,706.49,3,At Risk
17052,28,1,399.09,1,Promising/New Active
17053,131,1,498.48,0,Lost/Churned
17054,28,5,1356.33,1,Promising/New Active
17055,446,1,232.85,0,Lost/Churned
17056,738,1,128.60000000000002,0,Lost/Churned
17057,596,1,294.74,0,Lost/Churned
17058,82,3,1179.89,3,At Risk
17059,30,9,4864.57,2,Champions
17060,266,1,234.24,0,Lost/Churned
17061,74,11,5232.2300000000005,2,Champions
17062,314,6,889.75,3,At Risk
17063,21,13,3638.53,2,Champions
17064,59,3,855.45,1,Promising/New Active
17065,638,2,194.7,0,Lost/Churned
17066,726,1,228.34,0,Lost/Churned
17067,725,3,454.54,0,Lost/Churned
17068,12,47,8987.68,2,Champions
17069,28,14,5517.2300000000005,2,Champions
17070,114,2,437.42,0,Lost/Churned
17071,28,13,3793.71,2,Champions
17072,625,1,273.35,0,Lost/Churned
17073,18,4,1446.09,1,Promising/New Active
17074,563,1,203.05,0,Lost/Churned
17075,18,10,2236.63,2,Champions
17076,36,6,1242.75,1,Promising/New Active
17077,578,1,306.0,0,Lost/Churned
17078,36,2,378.2,1,Promising/New Active
17079,78,1,118.8,0,Lost/Churned
17080,22,7,957.53,1,Promising/New Active
17081,25,6,949.39,1,Promising/New Active
17082,33,6,4732.03,2,Champions
17083,109,9,4049.79,3,At Risk
17084,35,3,5001.21,3,At Risk
17085,123,28,7847.67,2,Champions
17086,7,6,2050.08,1,Promising/New Active
17087,738,1,221.53,0,Lost/Churned
17088,28,4,1991.01,1,Promising/New Active
17089,386,1,128.45,0,Lost/Churned
17090,4,13,3080.1800000000003,2,Champions
17091,3,19,7495.75,2,Champions
17092,50,11,5511.41,2,Champions
17093,593,1,235.88,0,Lost/Churned
17094,322,2,402.2000000000001,0,Lost/Churned
17095,23,7,2572.25,2,Champions
17096,15,11,3697.93,2,Champions
17097,2,9,1143.36,2,Champions
17098,382,3,591.0699999999999,0,Lost/Churned
17099,533,1,582.17,0,Lost/Churned
17100,18,2,971.74,1,Promising/New Active
17101,10,7,2507.05,2,Champions
17102,262,1,25.5,0,Lost/Churned
17103,722,1,424.3,0,Lost/Churned
17104,424,1,474.03,0,Lost/Churned
17105,159,2,665.78,0,Lost/Churned
17106,389,1,481.58,0,Lost/Churned
17107,33,10,16052.72,2,Champions
17108,664,1,174.95,0,Lost/Churned
17109,29,8,1291.71,1,Promising/New Active
17110,165,3,499.9,3,At Risk
17111,47,2,459.58,1,Promising/New Active
17112,503,1,197.57,0,Lost/Churned
17113,574,6,2305.59,3,At Risk
17114,6,8,801.12,1,Promising/New Active
17115,8,7,2761.49,2,Champions
17116,648,1,389.78,0,Lost/Churned
17117,288,1,116.2,0,Lost/Churned
17118,318,1,157.02,0,Lost/Churned
17119,3,2,606.91,1,Promising/New Active
17120,233,1,307.46,0,Lost/Churned
17121,403,1,314.74,0,Lost/Churned
17122,119,4,570.5,3,At Risk
17123,162,3,977.17,3,At Risk
17124,185,1,294.24,0,Lost/Churned
17125,50,1,230.5,0,Lost/Churned
17126,152,9,2016.43,3,At Risk
17127,429,5,1155.0300000000002,3,At Risk
17128,335,1,157.09,0,Lost/Churned
17129,520,1,31.85,0,Lost/Churned
17131,5,5,2463.17,1,Promising/New Active
17132,452,2,1220.91,3,At Risk
17133,16,12,14622.33,2,Champions
17134,107,3,625.3,3,At Risk
17135,16,10,1722.18,2,Champions
17136,662,1,231.68,0,Lost/Churned
17137,416,6,1099.81,3,At Risk
17138,276,7,4417.27,3,At Risk
17139,16,25,19566.76,2,Champions
17140,247,1,454.12,0,Lost/Churned
17141,418,4,727.58,3,At Risk
17142,239,4,1275.25,3,At Risk
17143,417,2,880.97,0,Lost/Churned
17144,1,2,984.57,1,Promising/New Active
17145,513,4,3120.91,3,At Risk
17146,106,13,5852.64,2,Champions
17147,23,9,3199.95,2,Champions
17148,52,1,124.88,0,Lost/Churned
17149,451,1,143.10000000000002,0,Lost/Churned
17150,377,6,1357.95,3,At Risk
17151,735,1,231.90000000000003,0,Lost/Churned
17152,195,4,2016.5,3,At Risk
17153,24,1,213.78,1,Promising/New Active
17154,75,1,329.34,0,Lost/Churned
17155,18,7,892.46,1,Promising/New Active
17156,492,1,591.87,0,Lost/Churned
17157,8,19,5151.9,2,Champions
17158,32,5,1980.0,1,Promising/New Active
17159,22,5,2099.59,1,Promising/New Active
17160,31,17,10209.16,2,Champions
17161,444,1,856.01,0,Lost/Churned
17162,29,10,1715.46,2,Champions
17163,22,4,699.78,1,Promising/New Active
17164,33,7,2467.35,2,Champions
17165,284,6,1794.32,3,At Risk
17166,39,2,206.34,1,Promising/New Active
17167,380,3,867.11,3,At Risk
17168,499,1,400.2,0,Lost/Churned
17169,58,3,1156.73,1,Promising/New Active
17170,374,2,178.68,0,Lost/Churned
17171,289,2,384.59,0,Lost/Churned
17172,79,3,956.57,3,At Risk
17173,5,8,3766.6,2,Champions
17174,218,1,59.9,0,Lost/Churned
17175,44,4,1443.69,1,Promising/New Active
17176,202,3,902.32,3,At Risk
17177,505,1,119.5,0,Lost/Churned
17178,731,1,432.96,0,Lost/Churned
17179,178,6,1507.26,3,At Risk
17180,56,11,2236.77,2,Champions
17181,57,3,309.85,1,Promising/New Active
17182,423,2,321.3,0,Lost/Churned
17183,8,6,3347.31,2,Champions
17184,569,2,198.41000000000005,0,Lost/Churned
17185,592,3,229.46,0,Lost/Churned
17186,47,2,144.0,1,Promising/New Active
17187,227,2,467.71,0,Lost/Churned
17188,11,13,4592.93,2,Champions
17189,106,5,953.63,3,At Risk
17190,59,7,1726.57,3,At Risk
17191,28,15,4310.34,2,Champions
17192,536,1,75.28,0,Lost/Churned
17193,36,9,2310.04,2,Champions
17194,274,3,812.5,3,At Risk
17195,655,1,562.98,0,Lost/Churned
17196,428,1,327.75,0,Lost/Churned
17197,30,1,1013.01,1,Promising/New Active
17198,24,3,692.22,1,Promising/New Active
17199,582,1,135.04000000000002,0,Lost/Churned
17200,387,4,356.71,0,Lost/Churned
17201,54,4,1143.1,3,At Risk
17202,421,1,160.65,0,Lost/Churned
17203,36,10,5564.09,2,Champions
17204,175,9,5504.6900000000005,3,At Risk
17205,54,3,999.35,1,Promising/New Active
17206,53,1,204.24,0,Lost/Churned
17207,652,1,292.62,0,Lost/Churned
17208,396,1,111.15,0,Lost/Churned
17209,649,3,595.7,0,Lost/Churned
17210,393,1,251.72,0,Lost/Churned
17211,27,13,3773.35,2,Champions
17212,253,3,794.41,3,At Risk
17213,40,13,4869.400000000001,2,Champions
17214,60,6,1059.12,3,At Risk
17215,464,1,186.15,0,Lost/Churned
17216,554,1,63.6,0,Lost/Churned
17217,234,2,210.1,0,Lost/Churned
17218,4,18,3891.39,2,Champions
17219,32,2,259.13,1,Promising/New Active
17220,24,21,4457.31,2,Champions
17221,7,5,976.62,1,Promising/New Active
17222,65,6,1579.51,3,At Risk
17223,310,3,558.04,0,Lost/Churned
17224,501,1,100.86,0,Lost/Churned
17225,582,1,131.15,0,Lost/Churned
17226,309,3,895.47,3,At Risk
17227,19,12,1878.93,2,Champions
17228,16,13,2820.03,2,Champions
17229,96,2,318.76,0,Lost/Churned
17230,264,18,9388.49,2,Champions
17231,12,25,7064.8,2,Champions
17232,3,2,417.77,1,Promising/New Active
17233,35,3,560.86,1,Promising/New Active
17234,183,1,149.89,0,Lost/Churned
17235,25,8,1562.98,2,Champions
17236,13,12,1929.26,2,Champions
17237,11,4,994.13,1,Promising/New Active
17238,3,32,7331.67,2,Champions
17239,313,4,1189.45,3,At Risk
17240,596,1,130.6,0,Lost/Churned
17241,385,12,2736.64,3,At Risk
17242,108,5,2889.28,3,At Risk
17243,1,69,20203.58,2,Champions
17244,53,5,1826.04,3,At Risk
17245,205,2,371.63,0,Lost/Churned
17246,547,2,38.92,0,Lost/Churned
17247,15,1,280.09000000000003,1,Promising/New Active
17248,120,2,500.54,0,Lost/Churned
17249,429,1,68.03,0,Lost/Churned
17250,4,2,381.97,1,Promising/New Active
17251,363,3,798.98,3,At Risk
17252,117,2,348.91,0,Lost/Churned
17253,18,1,178.26,1,Promising/New Active
17254,5,3,469.48,1,Promising/New Active
17255,41,4,781.7,1,Promising/New Active
17256,107,5,498.93,3,At Risk
17257,436,2,189.78,0,Lost/Churned
17258,397,2,417.3,0,Lost/Churned
17259,148,6,1452.39,3,At Risk
17260,411,1,120.95,0,Lost/Churned
17261,510,1,221.59,0,Lost/Churned
17262,52,11,2488.76,2,Champions
17263,208,1,63.440000000000005,0,Lost/Churned
17264,424,1,268.28,0,Lost/Churned
17265,139,2,550.01,0,Lost/Churned
17266,2,5,501.72,1,Promising/New Active
17267,127,2,317.2,0,Lost/Churned
17268,108,11,1733.89,3,At Risk
17269,386,1,491.81,0,Lost/Churned
17270,469,2,601.4499999999999,0,Lost/Churned
17271,736,1,204.3,0,Lost/Churned
17272,42,4,2148.63,3,At Risk
17273,424,1,141.12,0,Lost/Churned
17274,35,2,573.22,1,Promising/New Active
17275,383,1,114.1,0,Lost/Churned
17276,402,1,502.49,0,Lost/Churned
17277,228,2,1065.35,3,At Risk
17278,241,2,271.24,0,Lost/Churned
17279,58,1,187.83,0,Lost/Churned
17280,438,1,118.86,0,Lost/Churned
17281,374,6,797.8499999999999,3,At Risk
17282,130,5,2308.54,3,At Risk
17283,379,1,188.46,0,Lost/Churned
17284,60,8,2788.06,3,At Risk
17285,628,2,407.94,0,Lost/Churned
17286,22,3,389.18,1,Promising/New Active
17287,26,21,3826.86,2,Champions
17288,9,11,2468.43,2,Champions
17289,32,9,2041.8,2,Champions
17290,4,8,1487.96,2,Champions
17291,308,1,550.8000000000001,0,Lost/Churned
17292,472,2,271.75,0,Lost/Churned
17293,8,17,3750.63,2,Champions
17294,669,2,467.79,0,Lost/Churned
17295,29,3,547.0,1,Promising/New Active
17296,730,1,338.13,0,Lost/Churned
17297,17,1,128.18,1,Promising/New Active
17298,101,5,954.26,3,At Risk
17299,12,6,993.23,1,Promising/New Active
17300,391,2,393.64,0,Lost/Churned
17301,21,2,294.39,1,Promising/New Active
17302,15,5,1135.63,1,Promising/New Active
17303,361,1,250.04,0,Lost/Churned
17304,534,1,111.5,0,Lost/Churned
17305,649,1,2135.46,3,At Risk
17306,11,21,9782.35,2,Champions
17307,395,11,3999.89,3,At Risk
17308,393,2,4511.76,3,At Risk
17309,95,3,320.39,0,Lost/Churned
17310,387,2,1025.1,3,At Risk
17311,78,6,3566.56,3,At Risk
17312,139,3,644.3,3,At Risk
17313,31,1,2328.84,1,Promising/New Active
17314,25,17,4904.43,2,Champions
17315,2,43,9599.58,2,Champions
17316,420,1,124.45,0,Lost/Churned
17317,46,3,2600.34,3,At Risk
17318,725,1,157.32999999999998,0,Lost/Churned
17319,669,1,29.1,0,Lost/Churned
17320,100,6,2444.85,3,At Risk
17321,8,6,1665.21,1,Promising/New Active
17322,376,5,922.59,3,At Risk
17323,15,12,1551.04,2,Champions
17324,18,12,2171.07,2,Champions
17325,280,3,609.5699999999999,3,At Risk
17326,408,2,312.35,0,Lost/Churned
17327,410,2,152.35,0,Lost/Churned
17328,673,1,104.7,0,Lost/Churned
17329,14,5,998.53,1,Promising/New Active
17330,23,4,423.8,1,Promising/New Active
17331,124,1,175.2,0,Lost/Churned
17332,528,5,838.27,3,At Risk
17333,86,1,494.25,0,Lost/Churned
17334,302,3,635.15,3,At Risk
17335,384,2,497.04,0,Lost/Churned
17336,472,1,81.12,0,Lost/Churned
17337,151,4,1981.06,3,At Risk
17338,17,17,11889.33,2,Champions
17339,94,3,302.36,0,Lost/Churned
17340,30,18,19617.95,2,Champions
17341,157,5,1272.21,3,At Risk
17342,380,4,1227.54,3,At Risk
17343,355,6,1259.94,3,At Risk
17344,46,2,457.36,1,Promising/New Active
17345,15,10,1586.63,2,Champions
17346,4,26,4998.61,2,Champions
17347,86,1,228.96,0,Lost/Churned
17348,15,9,2442.29,2,Champions
17349,179,5,772.41,3,At Risk
17350,8,7,1893.701,2,Champions
17351,36,12,1988.23,2,Champions
17352,696,1,36.25,0,Lost/Churned
17353,129,4,3242.0,3,At Risk
17354,51,4,3133.96,3,At Risk
17355,386,1,273.31,0,Lost/Churned
17356,312,5,946.47,3,At Risk
17357,24,2,384.39,1,Promising/New Active
17358,303,5,861.01,3,At Risk
17359,11,2,284.46,1,Promising/New Active
17360,17,6,1200.51,1,Promising/New Active
17361,49,5,871.79,1,Promising/New Active
17362,239,7,1024.04,3,At Risk
17363,395,3,920.46,3,At Risk
17364,1,28,11972.92,2,Champions
17365,13,15,8184.49,2,Champions
17366,432,2,1077.24,3,At Risk
17367,238,1,167.55,0,Lost/Churned
17368,23,14,2758.29,2,Champions
17369,456,1,979.2,0,Lost/Churned
17370,73,4,446.18,1,Promising/New Active
17371,17,6,655.37,1,Promising/New Active
17372,41,28,4347.31,2,Champions
17373,40,7,1167.5,3,At Risk
17374,219,3,727.11,3,At Risk
17375,199,4,660.55,3,At Risk
17376,71,4,453.64,1,Promising/New Active
17377,24,78,17644.27,2,Champions
17378,374,1,10.95,0,Lost/Churned
17379,11,1,389.72,1,Promising/New Active
17380,434,3,645.0,3,At Risk
17381,9,38,36398.65,2,Champions
17382,65,8,902.28,3,At Risk
17383,4,2,304.09,1,Promising/New Active
17384,19,3,507.55,1,Promising/New Active
17385,15,1,256.11,1,Promising/New Active
17386,8,7,2812.77,2,Champions
17387,20,2,746.81,1,Promising/New Active
17388,78,11,2675.37,3,At Risk
17389,1,61,57215.33,2,Champions
17390,421,1,149.3,0,Lost/Churned
17391,164,2,508.8,0,Lost/Churned
17392,307,3,585.92,3,At Risk
17393,411,2,381.15,0,Lost/Churned
17394,219,1,203.87,0,Lost/Churned
17395,508,1,97.5,0,Lost/Churned
17396,39,14,8409.6,2,Champions
17397,22,3,1198.28,1,Promising/New Active
17398,115,3,653.38,3,At Risk
17400,126,8,4623.28,3,At Risk
17401,541,1,114.85,0,Lost/Churned
17402,5,23,4635.56,2,Champions
17403,36,2,382.87,1,Promising/New Active
17404,4,23,47781.12,2,Champions
17405,1,3,1031.41,1,Promising/New Active
17406,333,13,4186.95,3,At Risk
17407,412,1,552.9,0,Lost/Churned
17408,163,3,316.09000000000003,0,Lost/Churned
17409,185,10,7793.51,3,At Risk
17410,16,5,1214.72,1,Promising/New Active
17411,12,5,1425.38,1,Promising/New Active
17412,3,16,4220.22,2,Champions
17413,405,2,560.14,0,Lost/Churned
17414,44,6,2249.52,3,At Risk
17415,80,1,507.84,0,Lost/Churned
17416,30,22,17298.45,2,Champions
17417,549,1,164.18,0,Lost/Churned
17418,42,3,670.0600000000001,1,Promising/New Active
17419,11,18,6126.25,2,Champions
17420,50,6,953.58,3,At Risk
17421,386,3,1059.41,3,At Risk
17422,16,11,3594.76,2,Champions
17423,46,3,1118.95,1,Promising/New Active
17425,19,2,759.17,1,Promising/New Active
17426,8,13,8077.77,2,Champions
17427,72,1,100.8,0,Lost/Churned
17428,1,45,31466.76,2,Champions
17429,128,5,1357.46,3,At Risk
17430,33,4,622.57,1,Promising/New Active
17431,313,1,403.3,0,Lost/Churned
17432,18,9,1728.99,2,Champions
17433,88,2,569.96,1,Promising/New Active
17434,2,7,2373.82,2,Champions
17435,411,1,331.35,0,Lost/Churned
17436,2,5,534.06,1,Promising/New Active
17437,530,1,369.68,0,Lost/Churned
17438,254,5,1422.77,3,At Risk
17439,656,1,325.74,0,Lost/Churned
17440,157,4,323.58,0,Lost/Churned
17441,732,1,293.35,0,Lost/Churned
17442,37,15,4620.3,2,Champions
17443,220,1,534.24,0,Lost/Churned
17444,148,3,2940.04,3,At Risk
17446,177,2,120.9,0,Lost/Churned
17447,40,2,541.53,1,Promising/New Active
17448,497,46,14523.67,2,Champions
17449,2,13,4868.15,2,Champions
17450,8,51,244784.25,2,Champions
17451,1,7,1721.4,2,Champions
17453,18,2,486.72,1,Promising/New Active
17454,192,10,1547.94,3,At Risk
17455,204,1,131.7,0,Lost/Churned
17456,365,2,975.56,3,At Risk
17457,127,14,5984.81,2,Champions
17458,15,2,529.58,1,Promising/New Active
17459,43,2,657.3,1,Promising/New Active
17460,94,16,2157.9700000000003,2,Champions
17461,23,3,735.82,1,Promising/New Active
17462,60,2,675.69,1,Promising/New Active
17463,16,7,2535.26,2,Champions
17464,158,3,907.14,3,At Risk
17465,426,7,2542.79,3,At Risk
17466,10,2,763.28,1,Promising/New Active
17467,395,1,102.6,0,Lost/Churned
17468,10,3,194.8,1,Promising/New Active
17469,16,17,5051.25,2,Champions
17470,45,11,2626.47,2,Champions
17471,475,1,321.65000000000003,0,Lost/Churned
17472,191,4,922.35,3,At Risk
17473,409,2,607.0,0,Lost/Churned
17474,600,1,1047.0,0,Lost/Churned
17475,79,1,194.37,0,Lost/Churned
17476,396,2,489.86,0,Lost/Churned
17477,613,2,1144.3,3,At Risk
17478,408,2,1272.8,3,At Risk
17479,633,1,389.2600000000001,0,Lost/Churned
17480,78,2,882.23,1,Promising/New Active
17481,4,4,1255.59,1,Promising/New Active
17482,487,2,775.64,0,Lost/Churned
17483,65,4,591.73,1,Promising/New Active
17484,576,2,209.57,0,Lost/Churned
17486,261,1,396.87,0,Lost/Churned
17487,728,1,160.55,0,Lost/Churned
17488,641,1,336.5,0,Lost/Churned
17489,59,2,376.64,1,Promising/New Active
17490,1,9,2750.5,2,Champions
17491,1,17,5653.67,2,Champions
17492,248,3,1122.42,3,At Risk
17493,385,1,100.91,0,Lost/Churned
17494,502,1,54.7,0,Lost/Churned
17495,8,3,806.72,1,Promising/New Active
17496,359,4,1412.89,3,At Risk
17497,390,2,287.25,0,Lost/Churned
17498,76,1,272.22,0,Lost/Churned
17499,290,2,1341.39,3,At Risk
17500,17,3,1138.0,1,Promising/New Active
17501,221,2,288.6,0,Lost/Churned
17502,9,4,689.1,1,Promising/New Active
17503,3,2,558.96,1,Promising/New Active
17504,206,18,9490.17,2,Champions
17505,162,5,2435.48,3,At Risk
17506,76,1,302.2,0,Lost/Churned
17507,262,2,605.58,0,Lost/Churned
17508,281,8,4579.23,3,At Risk
17509,58,8,6083.64,2,Champions
17510,25,2,514.56,1,Promising/New Active
17511,3,60,172132.87,2,Champions
17512,29,18,5467.820000000001,2,Champions
17513,72,3,1158.8,3,At Risk
17514,128,2,522.0,0,Lost/Churned
17515,31,9,1602.51,2,Champions
17516,15,6,947.5,1,Promising/New Active
17517,309,1,153.94,0,Lost/Churned
17518,426,2,329.42,0,Lost/Churned
17519,17,15,4774.17,2,Champions
17520,54,1,546.81,1,Promising/New Active
17521,30,5,1278.06,1,Promising/New Active
17522,2,5,1070.71,1,Promising/New Active
17523,11,4,652.74,1,Promising/New Active
17524,361,3,539.14,0,Lost/Churned
17525,360,3,1161.9,3,At Risk
17526,5,12,3939.24,2,Champions
17527,54,4,939.37,1,Promising/New Active
17528,1,8,3628.5,2,Champions
17529,610,2,1240.25,3,At Risk
17530,1,12,2791.69,2,Champions
17531,190,3,1266.82,3,At Risk
17532,386,1,65.34,0,Lost/Churned
17533,435,1,34.8,0,Lost/Churned
17534,54,5,1668.83,3,At Risk
17535,280,1,164.4,0,Lost/Churned
17536,177,3,364.83,0,Lost/Churned
17537,30,2,887.67,1,Promising/New Active
17538,26,1,98.42,1,Promising/New Active
17539,618,4,1176.84,3,At Risk
17540,25,6,1590.6,1,Promising/New Active
17541,510,1,119.86,0,Lost/Churned
17542,270,3,340.85,0,Lost/Churned
17543,550,1,120.05,0,Lost/Churned
17544,390,3,944.82,3,At Risk
17545,43,6,1409.86,3,At Risk
17547,376,2,727.85,0,Lost/Churned
17548,234,4,731.26,3,At Risk
17549,24,2,148.86,1,Promising/New Active
17550,197,9,2506.64,3,At Risk
17551,359,1,290.34,0,Lost/Churned
17552,60,12,2786.77,2,Champions
17553,130,4,3757.6,3,At Risk
17554,1,5,1952.45,1,Promising/New Active
17555,20,5,1045.74,1,Promising/New Active
17556,206,2,300.67,0,Lost/Churned
17557,14,4,575.46,1,Promising/New Active
17558,393,1,259.17,0,Lost/Churned
17559,513,1,167.62,0,Lost/Churned
17560,95,8,1895.8,3,At Risk
17561,19,4,703.02,1,Promising/New Active
17562,14,7,1122.38,1,Promising/New Active
17563,578,2,392.38,0,Lost/Churned
17564,24,3,454.01,1,Promising/New Active
17565,587,1,131.83,0,Lost/Churned
17566,8,2,869.77,1,Promising/New Active
17567,7,9,4838.08,2,Champions
17568,633,1,374.45,0,Lost/Churned
17569,332,1,344.14,0,Lost/Churned
17570,382,1,100.0,0,Lost/Churned
17571,50,5,1630.91,3,At Risk
17572,71,10,652.21,3,At Risk
17573,29,3,380.6,1,Promising/New Active
17574,243,1,185.65,0,Lost/Churned
17575,667,1,171.7,0,Lost/Churned
17576,8,41,8711.95,2,Champions
17577,645,2,348.75,0,Lost/Churned
17578,218,7,1047.33,3,At Risk
17579,5,4,753.28,1,Promising/New Active
17580,253,5,541.02,3,At Risk
17581,1,43,17951.17,2,Champions
17582,236,5,1446.95,3,At Risk
17583,560,1,135.95,0,Lost/Churned
17584,7,6,5309.42,2,Champions
17585,109,7,2064.71,3,At Risk
17586,619,1,167.4,0,Lost/Churned
17587,628,1,176.71,0,Lost/Churned
17588,100,7,2939.55,3,At Risk
17589,60,18,13837.94,2,Champions
17590,2,3,1468.02,1,Promising/New Active
17591,73,8,2339.32,3,At Risk
17592,739,1,148.3,0,Lost/Churned
17593,4,11,8092.32,2,Champions
17594,85,4,2497.88,3,At Risk
17595,12,2,386.69,1,Promising/New Active
17596,23,13,4491.46,2,Champions
17597,214,5,3484.09,3,At Risk
17598,381,1,409.98,0,Lost/Churned
17599,478,1,52.05,0,Lost/Churned
17600,18,1,161.67000000000002,1,Promising/New Active
17601,239,2,413.08,0,Lost/Churned
17602,2,14,7354.43,2,Champions
